Size,Number of rooms,Location,Distance of the center,Years of construction,Date,Country,Build quality,Price final
0.926321817,0.564549688,0.410212159,0.656313198,0.247024439,18/05/2021,French Guiana,9,676321
0.484919593,0.191324553,0.012499359,0.182865014,0.776500879,15/06/2006,Ireland,4,267132
0.239971738,0.144978943,0.208002975,0.738475204,0.626736689,25/01/1999,Belarus,8,267008
0.624063952,0.363845643,0.694187107,0.366509877,0.494000619,11/06/1996,Tuvalu,8,581697
0.12761825,0.470214032,0.061981219,0.355975177,0.485892541,15/04/2009,Falkland Islands (Malvinas),2,642515
0.0477977,0.004921234,0.201940219,0.486093307,0.358970203,02/07/2017,Turkmenistan,6,733771
0.553083234,0.862063758,0.513734773,0.555687121,0.639074601,27/08/2014,Mozambique,5,707115
0.767260273,0.161455004,0.568280264,0.442960885,0.11265842,31/03/2004,Guatemala,2,331881
0.464631647,0.365398568,0.737005934,0.627386652,0.645343514,28/08/2022,Russian Federation,10,829116
0.281794483,0.14224788,0.2261933,0.709404978,0.970403236,05/06/2014,Tokelau,4,996637
0.946947923,0.616813454,0.547481078,0.28165185,0.534507994,22/02/2000,Christmas Island,7,659988
0.478576612,0.599853675,0.742875256,0.17692128,0.178220166,03/12/2010,Poland,1,207157
0.164759021,0.42089828,0.559263225,0.541130053,0.874274397,03/04/2022,Mayotte,9,685101
0.219354903,0.83529342,0.497254829,0.411497417,0.693939251,25/04/2003,Gibraltar,10,930625
0.426684881,0.372253685,0.891730711,0.121372992,0.076470017,29/09/2013,Northern Mariana Islands,1,888986
0.357151485,0.694935573,0.48736975,0.714922458,0.341847628,15/07/2022,Malawi,5,921242
0.805933653,0.079227664,0.990951736,0.193120523,0.381440192,05/08/2017,Tajikistan,7,110228
0.021306226,0.262224075,0.579085231,0.564949942,0.189690973,07/08/2018,Djibouti,8,984346
0.791375657,0.131972635,0.165912357,0.432354149,0.834775211,12/04/2022,Western Sahara,2,535597
0.03992503,0.438529563,0.920050931,0.056301914,0.338261963,12/09/2006,Sweden,4,361447
0.815343956,0.046378968,0.906073217,0.486454924,0.023947181,05/08/2001,Suriname,2,853703
0.202632902,0.878972072,0.561851591,0.179475585,0.502015308,14/02/2018,China,4,253136
0.586421807,0.598205984,0.547949699,0.736412116,0.222217726,22/09/2012,Brunei Darussalam,6,813830
0.067413896,0.735325606,0.247944027,0.071601508,0.19665962,04/07/2019,Mali,6,198318
0.566256988,0.340013911,0.341408309,0.357324611,0.983837518,05/09/2021,Czech Republic,2,109424
0.017560985,0.263940435,0.207760505,0.209928977,0.949586967,12/10/1994,Italy,4,465081
0.831653253,0.819914948,0.431462048,0.628811197,0.981149575,24/11/2012,Svalbard & Jan Mayen Islands,4,857554
0.400382385,0.307289387,0.195853369,0.220682143,0.618990207,18/07/1995,Reunion,1,562121
0.380163982,0.693500322,0.996954605,0.446220075,0.590215379,05/03/2005,Nicaragua,2,975634
0.216676036,0.582208349,0.030378627,0.841551172,0.443002313,19/01/2019,Norfolk Island,3,241262
0.15521891,0.376453931,0.876814143,0.140116174,0.352967408,08/03/2015,Ethiopia,5,471984
0.355934616,0.09736016,0.55830618,0.248411681,0.593335697,20/02/2012,Micronesia,8,942464
0.196732298,0.724951024,0.742642912,0.760607348,0.974777635,09/12/2012,Equatorial Guinea,6,556951
0.59772496,0.400051229,0.789448981,0.438094137,0.948652553,18/06/2000,Micronesia,3,692035
0.957395567,0.334420846,0.134082403,0.285968804,0.081898673,19/11/2014,Cocos (Keeling) Islands,6,343335
0.802481825,0.582751058,0.718638293,0.050442344,0.195270511,23/02/2014,Paraguay,7,724691
0.319132288,0.055846947,0.213814685,0.757628212,0.779322138,04/01/2024,Gabon,6,179417
0.643854986,0.238975432,0.599831462,0.046111413,0.662218367,24/10/2023,Peru,10,230778
0.634592156,0.578476023,0.657271008,0.897478216,0.043599413,05/11/2019,Malta,6,672766
0.974560974,0.018794326,0.29142738,0.935083904,0.901577701,10/06/1999,United States Virgin Islands,1,652213
0.730729404,0.688831905,0.818885842,0.757111534,0.943057195,26/04/1995,South Georgia and the South Sandwich Islands,3,851679
0.133966028,0.948874592,0.286775125,0.002745957,0.115172584,31/08/2012,Uganda,7,844107
0.51110005,0.757380782,0.172366928,0.001352822,0.758825861,05/08/1996,Namibia,4,523744
0.170944055,0.030772782,0.264957244,0.987896249,0.337517796,20/08/2003,American Samoa,4,208559
0.097228015,0.249421576,0.85880179,0.374241873,0.721813057,18/11/2002,Cote d'Ivoire,7,602529
0.602772846,0.235411032,0.472378229,0.724212509,0.014020564,12/06/1994,Cuba,9,456963
0.610967519,0.740057786,0.137078014,0.856625826,0.362267754,07/05/1997,Cote d'Ivoire,2,802145
0.795641001,0.357274784,0.848901403,0.643692167,0.793015729,07/04/2007,Qatar,9,475250
0.780256876,0.065827201,0.676141857,0.808625711,0.393749639,01/09/2001,Cambodia,3,853844
0.316351025,0.737487716,0.98971028,0.983136853,0.216183076,06/11/2023,Benin,6,854582
0.578344341,0.59197806,0.900126254,0.395337074,0.865710326,17/06/1996,Zambia,4,565340
0.358763628,0.845218696,0.314877441,0.739106517,0.854916516,26/09/1996,Kyrgyz Republic,1,865441
0.728832556,0.688586577,0.175447657,0.999136128,0.140582766,01/12/1994,Kazakhstan,9,906242
0.083500976,0.450191035,0.998086414,0.958522855,0.37470591,07/09/1998,Indonesia,6,112781
0.912554163,0.778663664,0.258252151,0.371860546,0.572988812,27/07/1997,Pakistan,8,661978
0.62407121,0.410460508,0.588998126,0.014364922,0.371343089,21/09/2019,Ghana,2,952248
0.817656859,0.985354281,0.488738175,0.171733558,0.851329369,14/01/1997,Gabon,7,667683
0.245843295,0.186968409,0.134011598,0.444089061,0.727163612,15/05/2014,Sudan,6,260493
0.248820006,0.395982108,0.051393168,0.387443021,0.072778441,01/06/2019,Iran,2,247419
0.338798512,0.128913766,0.713689766,0.142242387,0.652117024,24/07/1996,Czech Republic,2,923519
0.265954624,0.88781588,0.189348526,0.366720667,0.727761176,05/08/2019,Martinique,4,288031
0.715070848,0.550828604,0.32331418,0.786984013,0.107660912,08/07/2010,United States Virgin Islands,4,600345
0.463844572,0.023323941,0.693195719,0.178610224,0.891639047,01/12/2020,Slovakia (Slovak Republic),3,593586
0.122291506,0.752667587,0.930819537,0.787195236,0.862401777,28/01/2012,Georgia,8,575857
0.74897308,0.196671753,0.007259449,0.361158087,0.587659986,11/06/2020,Pakistan,7,513846
0.853191383,0.816474863,0.007021929,0.698982718,0.72054992,10/04/2002,Tajikistan,2,751581
0.179989224,0.209729863,0.544489641,0.318773097,0.59496036,05/05/1997,Croatia,3,268092
0.683306236,0.457975878,0.825749851,0.043839931,0.231856887,16/01/2022,Singapore,10,528460
0.206699764,0.220737043,0.692678116,0.789089726,0.256555924,20/03/2004,Saint Barthelemy,9,219180
0.00437115,0.938329123,0.340158706,0.309445222,0.587743301,26/01/2004,Ireland,5,524154
0.735951745,0.738449389,0.685435428,0.856993617,0.496973466,04/01/2009,New Caledonia,2,486191
0.239308533,0.845790691,0.209137964,0.449252323,0.411070307,04/01/2020,Svalbard & Jan Mayen Islands,3,464646
0.769279056,0.549022853,0.075902261,0.594230055,0.256896262,05/03/2009,Nepal,8,894879
0.205279192,0.443539968,0.700095443,0.353561625,0.393813832,19/11/2021,Australia,4,623616
0.110610374,0.883714313,0.315961344,0.364041326,0.80254113,19/05/2013,Botswana,2,562181
0.646647758,0.777220947,0.514952147,0.066446038,0.749688986,15/04/2004,Guadeloupe,2,229089
0.09494613,0.68432686,0.154203108,0.175710847,0.352839875,10/03/2006,Uzbekistan,6,811810
0.309978543,0.27749802,0.694746054,0.918255719,0.417331935,12/07/2023,Netherlands Antilles,8,106014
0.540563899,0.65981918,0.726866566,0.898004843,0.279232299,27/09/2023,South Africa,7,436483
0.998863942,0.894773156,0.310835261,0.481099736,0.766373537,01/07/2020,Guyana,4,233882
0.844112399,0.701436768,0.860460968,0.554560436,0.118754877,22/06/2017,Cote d'Ivoire,2,738183
0.970239338,0.016266981,0.657957648,0.766232404,0.858388233,14/12/2005,Turkmenistan,9,526150
0.17716014,0.122596965,0.867958061,0.13174443,0.03203199,02/01/2002,United Kingdom,4,498827
0.612596133,0.228081443,0.289405012,0.117161296,0.460356941,01/06/1994,Malawi,9,709743
0.546605294,0.268954686,0.878715245,0.339218575,0.70063328,28/07/2006,Finland,5,546984
0.532978591,0.416038301,0.879581131,0.393469527,0.113073866,22/07/2006,Benin,7,636953
0.726031586,0.579618692,0.816493213,0.156104388,0.678338866,04/05/1994,Panama,5,674485
0.13709128,0.728455922,0.118117409,0.789060878,0.157883649,30/07/2011,Nauru,2,903594
0.739018363,0.858136774,0.654574473,0.382157074,0.347515245,27/04/2012,Argentina,6,415279
0.900230056,0.768628929,0.036443824,0.191410812,0.665263032,27/02/1998,Chad,7,681461
0.922639404,0.927489647,0.263159395,0.583778524,0.701527257,24/03/2004,Guinea,6,233511
0.327609533,0.958006009,0.840473865,0.113053375,0.875975016,23/08/1998,Palau,3,894566
0.533723191,0.739497459,0.50153668,0.524678992,0.32983712,05/01/2008,Ireland,10,542496
0.879088006,0.764317697,0.481477439,0.574828612,0.94359641,11/03/1997,Bahamas,8,309954
0.185571818,0.295117562,0.129619062,0.384870736,0.930758744,31/07/2010,Australia,3,550349
0.845997288,0.524291654,0.718675423,0.916019338,0.629758263,05/07/1999,Cuba,5,863888
0.018031582,0.173816859,0.937934363,0.483531813,0.466629947,09/05/2000,British Virgin Islands,9,831786
0.454125896,0.741939924,0.509021223,0.330569443,0.426011754,19/08/2015,Liechtenstein,5,559460
0.162989639,0.244914157,0.889394517,0.61242098,0.316560219,04/06/1996,Liberia,7,885033
0.402503878,0.185346301,0.25273634,0.741240204,0.234444148,21/01/2021,Bermuda,7,936380
0.609458107,0.109936793,0.791501776,0.226748077,0.478978239,06/10/2007,Martinique,5,614383
0.82906335,0.984567754,0.63787744,0.765542056,0.119848898,18/08/2017,Egypt,2,833478
0.105926986,0.339516196,0.64633362,0.197487208,0.28267153,31/12/2018,Croatia,5,482060
0.782399158,0.13195792,0.913248706,0.786253438,0.416216504,13/08/2019,Azerbaijan,7,754550
0.490131059,0.669895936,0.878943359,0.078888868,0.379278774,26/05/2021,South Africa,7,508388
0.366166086,0.315065439,0.465853278,0.353605509,0.639067587,16/12/2009,Haiti,4,984704
0.068777448,0.24400464,0.709467878,0.052669722,0.581057454,04/05/2007,Ecuador,1,929487
0.834192318,0.943484251,0.438851836,0.941741949,0.118724069,28/12/2010,Gambia,6,456989
0.834879923,0.069856919,0.312725898,0.920527268,0.560383088,11/01/1995,Saudi Arabia,3,791658
0.647098938,0.019273937,0.488220234,0.994319206,0.333604245,12/01/1996,Croatia,5,930328
0.026136796,0.81092228,0.275519973,0.030845807,0.574613829,20/10/2010,United States Minor Outlying Islands,4,923732
0.401270347,0.104409551,0.097273397,0.457863217,0.126418027,16/12/2023,Greece,2,248566
0.239386636,0.752011311,0.220035828,0.864541086,0.070022424,19/07/2003,Jersey,7,416792
0.637986903,0.238998213,0.306528142,0.389451872,0.440676782,21/08/2007,Iraq,5,758171
0.834048107,0.543150973,0.144251732,0.309642665,0.083134128,04/10/2000,Wallis and Futuna,7,556420
0.567959057,0.65209282,0.614042937,0.16576089,0.362071639,27/12/2016,Andorra,9,964497
0.632923423,0.683798158,0.319621054,0.263311243,0.459421319,04/04/2018,Dominica,4,915415
0.918856428,0.260847033,0.058513652,0.67593476,0.028575265,22/02/2012,Yemen,5,971621
0.180719394,0.293486091,0.986830013,0.205583744,0.022737854,15/01/2010,Sri Lanka,9,570268
0.375533717,0.807310304,0.501642902,0.775397237,0.930123969,17/07/2021,Uganda,10,287164
0.524289325,0.497775168,0.819401362,0.340272584,0.020752245,09/12/2012,Turkmenistan,4,961218
0.659762557,0.640658186,0.976495333,0.812754687,0.639095807,28/07/1994,Belize,5,697155
0.557813193,0.363240294,0.96007964,0.26310884,0.233340042,16/06/2012,New Caledonia,5,942780
0.336125437,0.363067626,0.04702093,0.85024772,0.276764338,27/06/1999,Belize,8,922526
0.859908054,0.389442981,0.400196353,0.535719627,0.178208403,21/09/2021,Angola,4,955066
0.553792995,0.616400225,0.03888034,0.368139885,0.301731318,30/12/2005,Cayman Islands,4,685010
0.140034105,0.124059317,0.372092549,0.844335579,0.096134572,20/03/2018,Kazakhstan,7,834438
0.16143019,0.173709106,0.586233448,0.55811472,0.753234769,28/07/2018,Guyana,5,464796
0.889170709,0.429360677,0.370944327,0.82583615,0.780743196,02/02/2018,Honduras,6,200956
0.634955359,0.264611352,0.42856161,0.491569689,0.823392004,25/05/2009,Togo,6,184319
0.595998388,0.377711408,0.400118549,0.700808724,0.97256771,21/08/2019,Seychelles,6,382861
0.37697984,0.412155637,0.323898375,0.540849704,0.585680932,04/02/2003,Samoa,10,469455
0.77455964,0.622948432,0.980432046,0.320335212,0.631772953,28/08/1997,Vietnam,5,832462
0.123351926,0.572609807,0.892767317,0.684618536,0.992180582,18/11/2016,Zimbabwe,5,783207
0.726116477,0.229783087,0.400043899,0.692375205,0.59840143,28/04/1997,Guadeloupe,9,440614
0.946809501,0.048635206,0.950474893,0.240934145,0.500052389,30/09/2015,Saint Kitts and Nevis,8,262828
0.825631535,0.082401762,0.113292444,0.193845764,0.567471192,04/03/1999,Bahamas,4,640874
0.543085491,0.51746774,0.198142431,0.286904324,0.471410702,02/09/2018,Azerbaijan,7,566149
0.365914692,0.75183337,0.737318955,0.824809442,0.819607165,08/02/2007,El Salvador,8,793076
0.883910783,0.702926236,0.021768482,0.351703157,0.578841158,17/08/1999,Philippines,9,660965
0.222176592,0.705726083,0.635110777,0.583987573,0.420319618,19/09/1994,Mauritania,5,641547
0.51747009,0.04049323,0.107644493,0.968584042,0.085254484,11/02/2011,Cape Verde,3,181815
0.958033598,0.487296924,0.759201173,0.243634049,0.80800611,04/09/2020,Eritrea,4,916613
0.123811276,0.518001585,0.310608314,0.116309704,0.304176765,21/07/2017,Bahamas,10,289120
0.67777014,0.031738613,0.954818329,0.563312764,0.986138631,31/03/2020,India,6,343375
0.023648388,0.775176386,0.943343615,0.889165883,0.717543666,29/12/2019,Christmas Island,10,397126
0.54428774,0.967004363,0.343166369,0.951047641,0.480744541,19/01/1996,Rwanda,5,157534
0.196643054,0.867504855,0.429076129,0.818661794,0.451675797,26/10/2012,Bouvet Island (Bouvetoya),9,374369
0.516625948,0.533593331,0.506718054,0.412820752,0.89611767,08/08/2015,Heard Island and McDonald Islands,3,913338
0.776290255,0.553632411,0.243601912,0.215923811,0.71928503,01/05/2021,Seychelles,2,539068
0.259389333,0.085384499,0.967483109,0.332902329,0.269902703,27/09/2016,Anguilla,6,298678
0.056968707,0.022916532,0.295873304,0.428873263,0.600073905,12/05/2001,Liberia,7,803976
0.678101795,0.42124495,0.587686492,0.861381155,0.928853344,16/07/2022,Belgium,5,854637
0.006563244,0.291303662,0.130229449,0.727250226,0.189498401,23/03/1996,Mozambique,1,567643
0.382665488,0.180084473,0.705703215,0.356785519,0.568661607,27/01/2020,Kiribati,3,539216
0.606128039,0.737722449,0.648153096,0.016679655,0.339397043,18/08/1999,Ireland,3,652638
0.783580705,0.018375329,0.425021406,0.927423784,0.18497704,05/07/2003,Kenya,4,599766
0.255155217,0.22195353,0.014688421,0.690855013,0.822205982,27/11/2008,Costa Rica,10,460589
0.212510803,0.175291045,0.408309482,0.16659847,0.797499792,20/09/2021,Moldova,6,681446
0.867907183,0.909073178,0.629619695,0.121479507,0.715220363,06/07/2000,Northern Mariana Islands,5,690540
0.245854224,0.773247788,0.064559254,0.65038969,0.190447278,09/04/2016,Czech Republic,1,809367
0.203047066,0.710433983,0.840083848,0.897571355,0.395754681,20/04/2000,France,6,347034
0.921582108,0.819431738,0.455070367,0.540462588,0.125000848,10/11/2023,American Samoa,9,969047
0.316047623,0.47774833,0.519969549,0.407096334,0.015588598,10/11/2016,Timor-Leste,1,292653
0.468772102,0.079727816,0.557214953,0.81840747,0.107037518,20/10/2001,Uruguay,8,508736
0.037116557,0.443732564,0.129080713,0.156332419,0.601608141,02/06/2011,Mongolia,8,395013
0.002454312,0.878971942,0.564543148,0.682086155,0.343143847,02/11/2023,Argentina,3,619650
0.305475765,0.390105747,0.719993072,0.775206777,0.9091111,16/01/2015,New Zealand,9,545433
0.12178711,0.8073736,0.347950941,0.119108414,0.411305339,12/01/2022,Isle of Man,8,750848
0.680460857,0.703270612,0.643899589,0.3004781,0.012654472,05/09/2020,United States Virgin Islands,3,534048
0.211570584,0.962328776,0.391476918,0.25466812,0.007622492,26/10/2022,Lao People's Democratic Republic,10,354752
0.403425764,0.600864214,0.068277225,0.440423825,0.044941067,30/06/2007,Bermuda,5,617485
0.021680595,0.201586063,0.642475887,0.813350337,0.579934245,07/11/2014,Nicaragua,3,888503
0.968489105,0.913954666,0.792804307,0.530112218,0.343139445,04/04/1999,Qatar,5,700313
0.414629868,0.405939736,0.468025427,0.105637327,0.721070092,17/11/2001,Poland,9,986763
0.343133914,0.32233516,0.686239303,0.744285257,0.637781446,26/08/2020,Montserrat,4,219421
0.209950289,0.601045622,0.21970672,0.388165198,0.565046888,12/07/1999,Liechtenstein,6,500693
0.158796516,0.475855216,0.863891069,0.280057059,0.522907684,19/02/2005,Nigeria,3,648174
0.637842853,0.520534753,0.228867254,0.78967544,0.929781976,06/10/2000,Lithuania,3,624292
0.996707492,0.22698869,0.99950844,0.510511423,0.534909827,04/04/2006,Seychelles,5,455940
0.697924233,0.46564828,0.310180348,0.746488552,0.718908641,19/03/2009,Yemen,8,874926
0.237766422,0.341404964,0.421847582,0.844477636,0.703816421,10/03/2009,Austria,8,934665
0.119874537,0.447057328,0.646593748,0.472629129,0.119939951,16/09/2014,Micronesia,3,611092
0.823869252,0.772548721,0.926508674,0.558319473,0.44455408,28/07/1996,Fiji,8,779131
0.218419194,0.999410932,0.061194964,0.916519617,0.187828422,16/08/2006,Ghana,8,185056
0.779643067,0.942104985,0.693043863,0.349717296,0.916669584,06/12/2016,United States Minor Outlying Islands,3,475727
0.879358503,0.660483407,0.81801152,0.473774476,0.792647031,14/09/2000,Tanzania,10,580670
0.742106612,0.211206651,0.256439029,0.081832523,0.616484852,16/11/2009,Pakistan,10,547045
0.00190702,0.093118779,0.676962136,0.203428738,0.45559386,14/12/2008,Niger,2,960833
0.887291792,0.612451506,0.203780869,0.048111808,0.031974097,29/09/2011,Indonesia,10,724318
0.762482979,0.433143924,0.975220583,0.122504149,0.181425073,19/10/2021,United States Minor Outlying Islands,2,555749
0.151845748,0.549878032,0.823903654,0.385427897,0.504002299,15/03/2023,Ethiopia,9,741464
0.317860147,0.244202796,0.486918762,0.217040409,0.274112694,11/01/2018,Cuba,7,175564
0.780271415,0.440583976,0.265333692,0.259101286,0.197500598,07/06/2012,Norfolk Island,6,348310
0.464316979,0.531783033,0.009715424,0.800895392,0.744376066,10/05/2007,Sao Tome and Principe,7,563082
0.968494032,0.751067311,0.128133363,0.077336045,0.962807476,09/07/2009,Denmark,8,363016
0.432741363,0.441053693,0.002230066,0.990570771,0.760929678,26/09/2004,Haiti,1,209630
0.295584543,0.086053831,0.584761301,0.55168827,0.493833691,19/11/1999,Honduras,8,448754
0.623016287,0.313232547,0.146994786,0.844314804,0.157520094,22/12/2020,Timor-Leste,3,280426
0.253192628,0.898529643,0.890077729,0.573283982,0.739427931,13/07/2001,Cook Islands,3,819978
0.500247676,0.252305504,0.895709383,0.87511692,0.819114042,03/12/2010,Netherlands,6,366109
0.558901465,0.51806988,0.945301616,0.893308343,0.587542638,25/11/2016,Cook Islands,4,645530
0.173767977,0.856957635,0.698454879,0.539581698,0.951864781,29/08/2021,Turkmenistan,4,499896
0.266851091,0.174085254,0.886127902,0.283978498,0.954710941,28/03/2015,Gibraltar,4,383429
0.441703077,0.957762847,0.78704223,0.937106532,0.82598385,15/11/2009,Taiwan,10,965124
0.099486393,0.422461359,0.451012694,0.855444201,0.546544772,20/03/2018,French Guiana,9,515005
0.545754836,0.912519412,0.792522873,0.743061341,0.692522639,20/05/2009,Czech Republic,8,395655
